utc_timestamp,hour,horizon_hours,objective_value,load_forecast_mw,solar_forecast_mw,wind_onshore_forecast_mw,wind_offshore_forecast_mw,forecast_net_load_mw,battery_charge_mw,battery_discharge_mw,battery_power_mw,soc_before_mwh,soc_after_mwh,net_load_after_battery_mw
2025-01-23 11:00:00+01:00,11,24,5.764650338301683,68291.375,4698.6725,27358.3875,5238.055,30996.260000000002,0.0052211901841658715,0.004773127940014785,-0.00044806224415108644,0.010070376054234914,0.010006161515821283,30996.260448062247
2025-01-23 12:00:00+01:00,12,24,5.659245991286822,67960.045,5726.9675,27761.7425,5155.9925,29315.3425,0.005282204789204322,0.004676105563042081,-0.0006060992261622414,0.010006161515821283,0.010102039682075611,29315.343106099226
2025-01-23 13:00:00+01:00,13,24,5.5483476360586925,67202.94,5834.3125,28030.2025,5160.48,28177.945000000003,0.00541020939016276,0.004672131017820389,-0.000738078372342371,0.010102039682075611,0.010323705951390575,28177.945738078375
2025-01-23 14:00:00+01:00,14,24,5.428041677365778,65571.21,4978.575,27807.41,5143.485,27641.740000000005,0.005642039475694223,0.0046783560044418495,-0.0009636834712523738,0.010323705951390575,0.01075905818108691,27641.74096368348
2025-01-23 15:00:00+01:00,15,24,5.304338045895133,65053.7175,2853.97,27432.1925,5194.6175,29572.937499999993,0.005719839550359825,0.005038560307278545,-0.0006812792430812807,0.01075905818108691,0.010889158872603387,29572.938181279234
2025-01-23 16:00:00+01:00,16,24,5.159001729969317,64974.415,621.615,27694.504999999997,5303.6475,31354.647500000006,0.005670727857464811,0.005196245312911516,-0.0004744825445532957,0.010889158872603387,0.010806618364774988,31354.647974482552
2025-01-23 17:00:00+01:00,17,24,5.0050645329913195,67013.15,6.0725,28423.53,5482.075,33101.4725,0.005380088749054936,0.00538504312088535,4.954371830414271e-06,0.010806618364774988,0.010249236211473795,33101.47249504563
2025-01-23 18:00:00+01:00,18,24,4.860833456848722,67044.03,0.0,29422.2675,5662.315,31959.4475,0.005042547863456283,0.005159390546369538,0.00011684268291325527,0.010249236211473795,0.009608719269245935,31959.447383157316
2025-01-23 19:00:00+01:00,19,24,4.749299061246394,64819.587499999994,0.0,30667.5125,5802.025,28350.049999999996,0.004838995407444596,0.004753739169477908,-8.525623796668772e-05,0.009608719269245935,0.009201828935244606,28350.050085256233
2025-01-23 20:00:00+01:00,20,24,4.68583626085762,61882.495,0.0,32444.6,5819.7725,23618.122500000005,0.004849496169849397,0.004404987618580817,-0.00044450855126857997,0.009201828935244606,0.009172021224028225,23618.122944508556
2025-01-23 21:00:00+01:00,21,24,4.6642211530832,59265.0825,0.0,33989.2375,5714.5725,19561.272499999992,0.004992119106097931,0.004322245654530287,-0.000669873451567644,0.009172021224028225,0.009364802107940103,19561.273169873442
2025-01-23 22:00:00+01:00,22,24,4.673758056702418,56434.3375,0.0,34167.335,5561.3375,16705.665,0.00514341238365159,0.004452606807600297,-0.0006908055760512927,0.009364802107940103,0.009564089337397472,16705.665690805577
2025-01-23 23:00:00+01:00,23,24,4.720468800764632,53432.505000000005,0.0,34470.9775,5442.4875,13519.040000000005,0.00551196015480583,0.0043520015409364765,-0.0011599586138693538,0.009564089337397472,0.010219397230354556,13519.041159958619
2025-01-24 00:00:00+01:00,0,24,4.789438232657439,50593.4475,0.0,29873.0325,5879.9525,14840.462500000001,0.005553163994638448,0.005025178156853243,-0.0005279858377852048,0.010219397230354556,0.010205241809174415,14840.46302798584
2025-01-24 01:00:00+01:00,1,24,4.84961199368155,48790.1675,0.0,29526.9475,5719.545,13543.675000000005,0.005678420803955559,0.004901362496513466,-0.0007770583074420932,0.010205241809174415,0.010440412565622585,13543.675777058312
2025-01-24 02:00:00+01:00,2,24,4.919398490667453,47914.92,0.0,28849.6025,5717.0525,13348.264999999998,0.005893040172297962,0.004932321552018772,-0.0009607186202791902,0.010440412565622585,0.0108468833552294,13348.265960718618
2025-01-24 03:00:00+01:00,3,24,4.994177770274797,48166.869999999995,0.0,27803.64,5728.4400000000005,14634.789999999995,0.00614502543956154,0.005076352313168124,-0.0010686731263934157,0.0108468833552294,0.011341128773764331,14634.791068673121
2025-01-24 04:00:00+01:00,4,24,5.059023487005085,49768.6625,0.0,26578.16,5678.8150000000005,17511.6875,0.006407176572722686,0.005265749589110945,-0.0011414269836117407,0.011341128773764331,0.011885052213313568,17511.688641426983
2025-01-24 05:00:00+01:00,5,24,5.1038290196904,53364.0975,0.0,25446.9225,5696.3225,22220.8525,0.00660802167880941,0.005531726825139721,-0.001076294853669689,0.011885052213313568,0.012339802599046646,22220.853576294856
2025-01-24 06:00:00+01:00,6,24,5.094947349206165,60199.815,0.0,25060.4525,5731.465,29407.897500000003,0.006429438234557376,0.0060603646223866105,-0.0003690736121707656,0.012339802599046646,0.01206843712826872,29407.897869073615
2025-01-24 07:00:00+01:00,7,24,4.961481643948873,65225.1225,2.525,24633.6925,5833.1475,34755.7575,0.005904728949753162,0.006196983442150574,0.0002922544923974115,0.01206843712826872,0.011154789158169882,34755.757207745504
2025-01-24 08:00:00+01:00,8,24,4.744352385168865,67846.05,827.765,25375.832499999997,5881.5675,35760.88500000001,0.0053142145093224855,0.00578761075028866,0.00047339624096617416,0.011154789158169882,0.010111071089553437,35760.88452660377
2025-01-24 09:00:00+01:00,9,24,4.529342113149717,68451.6725,3764.8575,26339.6775,5838.245,32508.892499999998,0.005007391603804318,0.005023341734429314,1.595013062499588e-05,0.010111071089553437,0.009580364971879245,32508.892484049866
2025-01-24 10:00:00+01:00,10,24,4.391347894031141,68246.9525,7066.3975,27105.4125,5680.1825,28394.960000000003,0.005005043595682238,0.004528643196099148,-0.0004764003995830898,0.009580364971879245,0.00956816354674466,28394.960476400403
2025-01-24 11:00:00+01:00,11,24,4.311741473967297,68335.485,9174.0525,28119.395,5335.5975,25706.440000000002,18.141056579255736,1.4589123831963102e-07,-18.141056433364497,0.00956816354674466,17.243571763560706,25724.581056433366
2025-01-24 12:00:00+01:00,12,24,4.273391330240623,67558.925,9643.215,29660.35,4935.6675000000005,23319.69250000001,12.047420166599933,1.1076110347165115e-06,-12.047419058988899,17.243571763560706,28.68861978095382,23331.739919058997
2025-01-24 13:00:00+01:00,13,24,4.255608683107148,66302.86,8391.6625,31961.2375,4698.035,21251.925000000003,8.289424472252904,4.2220657606330914e-07,-8.289424050046328,28.68861978095382,36.56357259490264,21260.21442405005
2025-01-24 14:00:00+01:00,14,24,4.258943204284705,64439.5075,5766.7825,33725.2975,4648.54,20298.887499999997,5.790193448787319,3.896871332355039e-07,-5.790193059100186,36.56357259490264,42.064255970296124,20304.677693059097
2025-01-24 15:00:00+01:00,15,24,4.310738584677456,64546.455,2877.93,35393.7725,4804.355,21470.397500000003,3.635592062009777,5.780252476900157e-07,-3.635591483984529,42.064255970296124,45.51806783367254,21474.033091483987
2025-01-24 16:00:00+01:00,16,24,4.4498583481571945,65530.575,636.6975,36499.4925,5047.91,23346.474999999995,1.9412701481669337,8.334797048013487e-07,-1.9412693146872289,45.51806783367254,47.36227361421748,23348.416269314683
2025-01-24 17:00:00+01:00,17,24,4.719558911728035,68199.575,10.0225,36799.0775,5212.775,26177.69999999999,7.562593324482243,15.600423700254142,8.037830375771899,47.36227361421748,38.125238640782605,26169.66216962422
2025-01-24 18:00:00+01:00,18,24,5.080206601833808,67982.6525,0.0,36151.965,5297.405000000001,26533.2825,3.42274238292471,4.0729495902718476e-07,-3.422741975629751,38.125238640782605,41.37684348741783,26536.70524197563
2025-01-24 19:00:00+01:00,19,24,5.538850219619485,65353.0425,0.0,35006.5925,5383.8675,24962.582500000004,2.206664041568719,1.0263611691205983e-07,-2.206663938932602,41.37684348741783,43.473174222164985,24964.789163938938
2025-01-24 20:00:00+01:00,20,24,6.026857177663455,61545.2,0.0,33810.32,5456.952499999999,22277.927499999998,1.8908681148216115,9.740914265451603e-07,-1.890867140730185,43.473174222164985,45.26949793974858,22279.818367140728
2025-01-24 21:00:00+01:00,21,24,6.514076468458672,57749.255,0.0,32008.715,5497.4575,20243.082499999997,1.697869414454148,1.806698388300698e-07,-1.697869233784309,45.26949793974858,46.88247369908431,20244.78036923378
2025-01-24 22:00:00+01:00,22,24,7.006955220985982,55074.5825,0.0,29076.82,5699.9025,20297.859999999997,7.55202186762281,15.826242890729322,8.274221023106513,46.88247369908431,37.39769142339321,20289.58577897689
2025-01-24 23:00:00+01:00,23,24,7.450424188031034,51820.0525,0.0,26576.1025,5775.2725,19468.677499999998,4.901195947167814,3.8211075576395194e-07,-4.9011955650570584,37.39769142339321,42.0538271829579,19473.578695565055
2025-01-25 00:00:00+01:00,0,24,7.859427068859066,48814.0925,0.0,23159.205,5869.17,19785.7175,3.0952462689253277,3.0330406126041296e-07,-3.0952459656212663,42.0538271829579,44.994310829383316,19788.81274596562
2025-01-25 01:00:00+01:00,1,24,8.18253620023322,46816.07,0.0,21572.3675,5698.34,19545.3625,2.1374869838653825,4.1702053715023855e-07,-2.1374865668448453,44.994310829383316,47.024923038982514,19547.499986566843
2025-01-25 02:00:00+01:00,2,24,8.471053031534877,45744.165,0.0,20704.9725,5266.1275000000005,19773.065000000002,7.560799673080013,15.758372791613763,8.19757311853375,47.024923038982514,37.619921888034526,19764.86742688147
2025-01-25 03:00:00+01:00,3,24,8.704178942449012,44997.01,0.0,20341.5075,4687.8475,19967.655000000002,5.2121908310397975,5.044512165553544e-07,-5.212190326588581,37.619921888034526,42.57150266166585,19972.86719032659
2025-01-25 04:00:00+01:00,4,24,8.922828105981402,45162.0925,0.0,20206.4825,4119.07,20836.54,3.303199167455645,5.39806505529172e-07,-3.3031986276491394,42.57150266166585,45.709541316672635,20839.84319862765
2025-01-25 05:00:00+01:00,5,24,9.126275461820878,45719.6175,0.0,20388.38,3686.565,21644.6725,7.75075532853749,16.470004127691663,8.719248799154173,45.709541316672635,35.73591242176214,21635.953251200848
2025-01-25 06:00:00+01:00,6,24,9.288121493351818,46391.4825,0.0,21071.8925,3296.3375,22023.252499999995,6.11006315261917,3.8557908843838515e-07,-6.110062767040081,35.73591242176214,41.540472021825494,22029.362562767034
2025-01-25 07:00:00+01:00,7,24,9.452573773301545,48956.68,4.4875,21656.525,3004.06,24291.607499999995,3.4214318616193684,3.3901127572727216e-07,-3.4214315226080925,41.540472021825494,44.79083194396791,24295.028931522604
2025-01-25 08:00:00+01:00,8,24,9.632212332748628,52149.255000000005,834.0725,22670.7525,2818.2725,25826.157500000005,7.877423006713939,16.98787289264139,9.110449885927451,44.79083194396791,34.39241232776145,25817.047050114077
2025-01-25 09:00:00+01:00,9,24,9.816764817756468,55222.6525,3453.8500000000004,23349.585,2648.29,25770.927499999998,5.611671225168389,2.0339062910971307e-06,-5.611669191262098,34.39241232776145,39.72349790688249,25776.53916919126
2025-01-25 10:00:00+01:00,10,24,10.053402762005952,56917.0975,6209.88,23426.7025,2596.765,24683.750000000007,3.844773990625168,2.5164694614601333e-07,-3.844773738978222,39.72349790688249,43.37603294147243,24687.594773738987
2025-01-25 11:00:00+01:00,11,24,10.290631378741864,57706.68,8466.0775,22926.52,2775.9575,23538.125,2.9128114021975406,1.6011931796042222e-06,-2.912809801004361,43.37603294147243,46.143202143729674,23541.037809801004
2025-01-25 12:00:00+01:00,12,24,10.523059149104355,57260.4125,9734.315,22258.77,3032.9925000000003,22234.334999999995,2.6437643130939366,3.9588222013856525e-07,-2.643763917211716,46.143202143729674,48.65477783697678,22236.978763917206
2025-01-25 13:00:00+01:00,13,24,10.73530698896929,55836.850000000006,9611.66,21579.2475,3157.83,21488.112500000003,2.694452647354798,9.508054210543796e-07,-2.6944516965493768,48.65477783697678,51.21450687524316,21490.80695169655
2025-01-25 14:00:00+01:00,14,24,10.914995270841295,54478.005,7702.6175,20069.635,3045.5825,23660.17,2.1421421183270155,1.429550690478335e-06,-2.1421406887763252,51.21450687524316,53.24954041694987,23662.312140688773
2025-01-25 15:00:00+01:00,15,24,11.07291689670902,53886.46,4207.8975,17564.935,2836.48,29277.1475,0.6389259258354548,1.127272212793658e-06,-0.638924798563242,53.24954041694987,53.85651887940525,29277.786424798564
2025-01-25 16:00:00+01:00,16,24,11.2251210334346,54284.4875,951.405,14812.045,2723.25,35797.787500000006,6.138796157308673,13.741940285448084,7.603144128139411,53.85651887940525,45.22317492016773,35790.18435587187
2025-01-25 17:00:00+01:00,17,24,11.335061345623952,56695.775,6.1175,12303.39,2642.8375,41743.43,7.817759965965026,16.74377923727509,8.926019271310063,45.22317492016773,35.02501610502774,41734.50398072869
2025-01-25 18:00:00+01:00,18,24,11.317932982530062,57676.34,0.0,10338.9825,2508.475,44828.8825,4.975383170014654,3.7638622341716336e-07,-4.97538279362843,35.02501610502774,39.75162972867106,44833.85788279363
