year,variable,hour,n,mean_error,std_error,mae,rmse,min_error,max_error,p50,p75,p90,p95,p99
2020,wind_onshore,13,366,12.403811475409837,1540.5037176658757,1087.7876092896174,1538.447768899527,-7876.5,5195.1525,8.282500000000255,778.1343749999992,1932.2537499999999,2428.968750000002,4394.1607500000055
2020,wind_onshore,14,366,120.55304644808761,1613.4991463651616,1148.7775409836067,1615.796854062612,-7394.517499999998,6299.615000000002,101.04375000000027,898.055,2024.4337500000001,2767.9300000000003,4786.849125000007
2020,wind_onshore,15,366,122.46745218579231,1708.816080319142,1201.5428483606556,1710.868898532616,-7098.075000000001,7628.779999999999,149.2174999999993,908.1562499999995,2112.2387499999995,2897.87125,5034.23237500001
2020,wind_onshore,16,366,9.472950819672127,1746.770167458378,1233.0904918032786,1744.4079586654989,-7123.0374999999985,7601.767500000002,109.71625000000017,768.7237499999999,2083.2312500000007,2721.361875,4421.71400000001
2020,wind_onshore,17,366,-138.94777322404377,1699.1904818701191,1275.643592896175,1702.5469511358046,-6745.255000000001,4116.164999999997,70.20500000000015,818.0512500000004,1913.7875000000013,2488.4087500000005,3724.843750000003
2020,wind_onshore,18,366,-242.74576502732245,1723.9671730439593,1313.7933879781422,1738.6396780156672,-7198.057500000001,4403.512499999997,78.24499999999966,816.6168749999995,1734.4075000000003,2374.475624999999,3317.974375000001
2020,wind_onshore,19,366,-197.04398224043717,1746.5687952329502,1336.5265915300547,1755.2760982193583,-7281.2925,5651.802499999998,144.15499999999997,911.9700000000001,1701.1862499999997,2238.2281250000005,3621.6232500000015
2020,wind_onshore,20,366,-214.64021174863382,1823.632119659314,1336.8192418032784,1833.7442832532433,-7598.044999999998,6103.044999999998,30.656249999999545,804.0187500000002,1772.3262499999996,2367.4974999999995,4268.346000000003
2020,wind_onshore,21,366,-248.3887363387977,1863.5140890994307,1344.2298702185794,1877.469977092722,-9112.0025,6974.465000000004,3.2200000000007094,775.0562499999999,1593.9725000000026,2380.501875,4832.238750000006
2020,wind_onshore,22,366,-104.97142076502732,1771.5285834311544,1246.8548360655739,1772.2183539231185,-9004.007500000002,7812.9375,59.277500000000146,848.8456249999998,1666.89875,2417.559375000002,4102.712500000011
2020,wind_onshore,23,365,-145.13960273972594,1761.9499229736373,1253.7397534246575,1765.510590411221,-8649.275000000001,8581.372499999998,6.709999999999127,809.6000000000004,1655.6335000000015,2325.174000000001,4160.654100000004
2020,wind_offshore,0,366,27.20865437158472,567.6114505648305,395.44456967213114,567.4881398965455,-1845.9749999999997,2597.9175,25.091249999999917,242.405625,643.33875,1058.7343750000002,1726.9830000000077
2020,wind_offshore,1,366,14.128401639344279,607.4500455657079,428.2392759562842,606.784133779347,-2036.5299999999995,2890.8124999999995,11.37250000000003,277.5081249999997,666.8487500000001,1034.441875,1946.548875
2020,wind_offshore,2,366,48.845765027322415,609.3298988147988,429.43547814207653,610.4542571952747,-1787.6,2788.7775,19.937500000000234,315.7262500000001,748.1625,1042.5662499999996,2048.317
2020,wind_offshore,3,366,71.57348360655737,593.4989959279245,417.5280054644809,596.9936469178546,-1454.8375,3040.5525,38.59999999999991,300.07687500000003,718.0412499999998,1139.1000000000004,1855.468375000002
2020,wind_offshore,4,366,74.70529371584699,594.1105655629773,407.76814890710386,597.9831547104847,-1818.635,3074.9224999999997,46.62875000000008,287.00375000000014,742.2137499999999,1214.1437499999997,1813.7821250000025
2020,wind_offshore,5,366,62.36839480874317,608.0426298239186,430.23902322404376,610.4060155230826,-2215.24,3059.5850000000005,35.100000000000136,319.55000000000007,774.8499999999999,1072.824375,1837.8463750000028
2020,wind_offshore,6,366,60.35752049180324,608.1541168831586,425.415293715847,610.3146214284798,-2108.7225000000003,2967.965,16.4675,301.80124999999964,760.00125,1206.0075000000006,1964.977875000001
2020,wind_offshore,7,366,69.04489071038252,586.1923892909726,416.3210792349726,589.4487743573017,-1949.4400000000005,2481.795,52.08750000000016,309.8937500000004,689.6324999999999,1236.583125,1812.5272500000056
2020,wind_offshore,8,366,76.59444672131146,597.4061098070666,432.62854508196716,601.4862001083217,-2304.34,2330.3025000000007,58.4675000000002,336.34562500000015,713.6700000000001,1215.2681250000003,1765.364250000001
2020,wind_offshore,9,366,106.17296448087428,626.6954373820143,450.2186065573771,634.780899144943,-2670.8450000000003,2354.744999999999,81.98500000000007,376.431875,794.9712499999998,1267.1662499999998,2050.0000000000005
2020,wind_offshore,10,366,126.36556693989073,654.677301253091,458.9177254098361,665.8825576335805,-2739.4600000000005,2691.8475,92.69749999999982,419.0143750000001,814.125,1292.3775,2306.936625000001
2020,wind_offshore,11,366,136.8721448087432,631.6216689479274,454.8589890710383,645.437758811483,-2273.0874999999996,3098.1775,100.84249999999999,453.28749999999974,826.9862500000003,1229.6981249999997,2202.1266250000003
2020,wind_offshore,12,366,128.47288934426228,646.7212939398827,469.5992008196722,658.4914274711207,-2086.3774999999996,3057.985,76.97375000000034,387.1031249999999,901.1387500000001,1231.1425000000002,2198.5580000000004
2020,wind_offshore,13,366,105.64187841530057,649.531708026183,478.68100409836063,657.1901835502404,-1674.4475,3021.86,73.97750000000042,425.3043749999999,911.4224999999996,1170.6212499999997,2187.345125000002
2020,wind_offshore,14,366,72.62386612021857,652.0531352973004,469.93797814207653,655.1990854100234,-1988.3049999999992,2977.7875,55.653749999999604,382.27250000000026,760.2975,1108.705,2146.1360000000013
2020,wind_offshore,15,366,24.464890710382534,655.8378552254363,469.74661202185797,655.3980645164112,-1677.0099999999998,2497.4524999999994,29.19499999999993,333.798125,720.4000000000002,1058.8743749999999,2150.1162500000064
2020,wind_offshore,16,366,-21.22300546448088,661.7011824125616,473.7612841530055,661.1373257603587,-1942.625,2341.9725,2.673749999999984,259.2625000000003,675.7774999999995,1024.361875,1986.9073750000007
2020,wind_offshore,17,366,-66.70937841530053,653.2875397374984,481.66206967213117,655.796212688506,-1743.775,2492.984999999999,-22.052499999999554,268.23375,586.52,977.619375,1825.136500000005
2020,wind_offshore,18,366,-75.16202185792349,636.3632612549302,474.39308743169397,639.9227192674372,-2409.8050000000003,2144.07,-18.404999999999944,281.8118750000001,654.9024999999997,905.0918750000001,1599.8643750000033
2020,wind_offshore,19,366,-72.04284836065574,650.822778534564,487.0692281420764,653.9137291628151,-3467.0474999999997,2002.755,-49.46750000000003,319.4018750000001,672.8612500000002,928.9806249999998,1416.84525
2020,wind_offshore,20,366,-56.817759562841545,663.7053195836471,487.1731010928963,665.2288659936997,-2674.1049999999996,1975.0249999999996,-38.36374999999953,276.316875,699.5225,1073.21125,1654.330750000001
2020,wind_offshore,21,366,-40.33838114754099,695.3515172205224,504.36299863387984,695.571593527673,-2777.9650000000006,1936.455,-26.957499999999968,305.0575000000001,755.1324999999999,1193.0056249999998,1696.9297500000025
2020,wind_offshore,22,366,-9.202602459016404,683.5407321694139,486.7284221311476,682.6683245735632,-2748.0974999999994,2194.6525,25.23249999999996,300.4587500000001,714.1137500000001,1181.4087500000003,1979.3790000000008
2020,wind_offshore,23,365,-3.3365342465753502,691.2238473842073,497.05872602739726,690.2843796865016,-3054.1125,2566.085,44.53500000000008,311.72249999999997,767.6940000000001,1143.3844999999997,1901.7214000000001
2020,load,0,366,-957.6339822404371,1797.6007631497646,1609.0148702185795,2034.6013053974943,-6449.532500000001,4047.8724999999977,-966.1887500000048,239.08312500000466,1250.0875000000015,1947.725624999997,3022.2205000000035
2020,load,1,366,-1168.7673155737705,1832.5132127278948,1729.8028756830602,2171.3927704105186,-6420.0999999999985,3716.342499999999,-1053.3712500000001,134.10312500000327,1201.1337499999972,1767.7306249999983,2964.910375000004
2020,load,2,366,-1227.671202185792,1769.1350541667714,1735.0426092896168,2151.386517648063,-5989.889999999999,3506.8650000000052,-1186.109999999997,-34.33312500000284,1110.657499999994,1737.181875000002,2632.8632500000012
2020,load,3,366,-1186.7224590163935,1794.5584796954888,1736.7872131147542,2149.4072008377125,-5897.2149999999965,3553.139999999992,-1211.461250000004,-34.02062499999738,1110.9375,1705.6093749999964,2864.6727500000006
2020,load,4,366,-1238.5231830601094,1802.7941597877084,1769.928538251366,2185.2062817169517,-5858.074999999997,3877.345000000001,-1205.651249999999,47.80874999999833,1047.0875000000015,1689.8037499999991,2628.9128750000023
2020,load,5,366,-1368.7074043715847,1888.6999744825723,1886.7329098360653,2330.4079338609104,-6166.654999999999,5038.447499999995,-1363.5249999999978,-88.92749999999614,1097.6725000000006,1786.470624999998,2536.85925000001
2020,load,6,366,-1091.9252254098362,2068.952616938511,1880.8408401639347,2336.914653217849,-6014.37999999999,7678.854999999996,-1148.4087500000023,259.89687499999854,1652.4087500000023,2171.6056249999983,3638.401500000006
2020,load,7,366,-973.7476571038253,2158.7136700480737,1861.0146789617488,2365.4802570247816,-7275.792500000003,8277.727499999994,-987.0087499999972,378.20562499999863,1650.6875000000036,2659.6387500000037,4123.185750000012
2020,load,8,366,-1123.997219945355,2149.1640475786144,1908.863121584699,2422.737272553138,-8143.052500000005,7261.6600000000035,-1080.5612500000025,140.02937499999825,1443.2474999999977,2718.7512499999975,4146.872000000009
2020,load,9,366,-1178.7297199453553,2005.6969059684666,1832.718982240437,2324.0551885882014,-7711.852500000008,5346.532500000001,-1101.3224999999984,31.11124999999811,1028.9550000000017,2342.577500000005,3749.8813749999927
2020,load,10,366,-1149.3234699453549,1997.8390469266903,1791.8657377049183,2302.476913773128,-8180.942500000005,4711.017500000002,-1053.0212500000016,30.209375000004002,1103.8937499999956,2083.9387499999975,4211.510375000004
2020,load,11,366,-1137.770648907104,2020.947011239605,1801.4997472677594,2316.805943982909,-8008.5,4396.895000000004,-1120.1799999999967,78.47687500000393,1289.8187499999985,2223.0243749999972,3949.985375000005
2020,load,12,366,-1273.174774590164,2044.9024278648524,1870.0131079234973,2406.485973085101,-8254.727499999994,4034.950000000005,-1069.0125000000007,0.9881249999980355,969.6087499999958,2077.769374999996,3815.6649999999936
2020,load,13,366,-1155.2370560109289,2104.629475747768,1866.637301912568,2398.3193118828485,-8460.010000000002,4625.9000000000015,-1019.2949999999946,177.96062500000698,1203.2462500000038,2197.268750000001,4252.418375000005
2020,load,14,366,-1157.446454918033,2114.45168444259,1885.7963183060106,2407.9810281401947,-8110.092499999999,5301.177499999998,-1101.9375,266.7350000000006,1195.9700000000012,2115.7387500000004,4228.302499999997
2020,load,15,366,-1185.844658469945,2117.2248556232494,1870.264426229508,2424.1742903597547,-7956.979999999996,5657.590000000004,-1024.6387500000092,125.61624999999547,1270.983750000003,2180.8743749999994,3997.7627499999985
2020,load,16,366,-1297.5505464480877,2208.6279539003567,1969.8493989071042,2558.973795917747,-8657.785000000003,5558.235000000001,-1117.982500000002,30.050000000001095,1161.417499999996,2148.743125000001,4389.652375000001
2020,load,17,366,-1450.7187636612018,2272.144430351299,2159.345389344262,2693.161649250029,-8151.540000000001,4829.862500000003,-1429.4387499999975,55.80562500000451,1364.5125000000007,2309.9418750000023,4012.8258749999995
2020,load,18,366,-1325.0964002732237,2099.963459450978,1997.430307377049,2480.660847442196,-8125.952499999999,3950.3125000000146,-1393.4124999999985,28.238750000002256,1333.2187500000036,2196.703125,3555.8307500000083
2020,load,19,366,-1306.5345081967214,1987.084638755716,1901.4619398907105,2375.8681606251935,-8259.387499999997,3958.782500000001,-1386.7174999999952,-93.52937499999643,1262.857500000002,2087.239375000001,3443.0452499999988
2020,load,20,366,-1258.769207650273,1908.319961457614,1821.6292486338796,2283.907842756349,-7992.635000000002,3672.1199999999953,-1164.5950000000012,9.688749999999347,1122.3987499999967,1712.9781250000012,2876.225750000005
2020,load,21,366,-1197.0112021857924,1848.9465940547707,1760.2761748633882,2200.47696626953,-8577.700000000004,3791.2100000000064,-1182.358750000003,-60.52687500000139,1083.5,1748.8418749999962,3165.4387500000025
2020,load,22,366,-839.3016325136614,1759.7789856755464,1501.8029439890709,1947.5081633348789,-8802.835000000006,4236.559999999998,-807.3687499999978,265.087499999996,1363.2287499999984,1920.4206249999952,3269.1598750000003
2020,load,23,365,-777.4878356164384,1829.1870646060006,1535.860506849315,1985.2570949818708,-8665.519999999997,4662.700000000004,-660.239999999998,381.2075000000041,1405.7015000000054,2184.235499999998,3218.2462000000005
2021,solar,0,365,-0.47978082191780824,0.5315855468193569,0.47978082191780824,0.7155407955784117,-9.15,-0.2299999999999999,-0.375,-0.325,-0.2925,-0.27,-0.235
2021,solar,1,365,-0.461472602739726,0.3834741768389015,0.461472602739726,0.5996720136646387,-6.327500000000001,-0.21,-0.37,-0.315,-0.28,-0.2575,-0.22159999999999996
2021,solar,2,365,-0.45906164383561643,0.30554484240871277,0.45906164383561643,0.5512163542367753,-4.2875,-0.205,-0.365,-0.32,-0.2825,-0.25849999999999995,-0.22
2021,solar,3,365,-0.4696849315068493,0.3682936084872184,0.4696849315068493,0.5965505007960349,-6.04,-0.2025,-0.37,-0.3125,-0.2774999999999999,-0.2575,-0.21159999999999995
2021,solar,4,365,-0.7067191780821918,0.6958942384548871,0.7067191780821918,0.9911579208040476,-6.6899999999999995,-0.2125,-0.4175,-0.3225,-0.28,-0.26049999999999995,-0.22659999999999997
2021,solar,5,365,10.579835616438357,26.67872647831034,12.1523698630137,28.665961626869432,-27.03749999999991,130.83250000000004,-0.3625,-0.2825,47.021499999999996,71.97000000000004,118.63210000000004
2021,solar,6,365,23.83107534246576,92.1609517674998,50.65984246575342,95.06992654499396,-431.6424999999999,463.99,-0.4024999999999999,43.630000000000024,134.1789999999999,197.08600000000018,318.0122000000002
2021,solar,7,365,86.20084246575342,264.70314207045277,180.79218493150682,278.04023488704746,-1329.9174999999996,1189.5950000000005,23.834999999999994,206.9224999999999,387.7920000000002,508.38349999999997,866.5837000000006
2021,solar,8,365,205.63445890410958,575.8893567033648,421.18569178082197,610.7580991566367,-2287.102499999999,2482.7375,123.59499999999991,484.7875,850.1554999999996,1179.7115000000003,2015.9779999999996
2021,solar,9,365,210.13684931506845,958.9945037219231,712.6240273972602,980.4633131933331,-3290.4300000000003,3873.707499999997,214.47249999999983,706.2825000000012,1274.0905000000012,1725.3770000000018,2981.7039000000022
2021,solar,10,365,110.24323972602744,1299.2081912098351,965.5806369863013,1302.1025295996515,-4477.5875,4802.967499999999,128.10750000000007,822.7175000000025,1711.9890000000003,2259.6545,3424.4244000000017
2021,solar,11,365,89.77696575342463,1547.7353794229498,1154.7573082191782,1548.2188915749848,-5493.994999999999,5408.210000000001,75.09749999999985,888.4475000000002,1971.5795000000014,2625.018500000002,3814.998300000002
2021,solar,12,365,115.10013698630138,1591.491837664112,1198.0510410958905,1593.4726248160712,-6293.18,6123.257500000003,136.71750000000247,1060.1374999999998,2068.2620000000024,2627.314,4076.3082000000013
2021,solar,13,365,122.39795890410959,1516.736465990198,1135.0222602739725,1519.5947014350636,-5813.397499999999,6511.717499999999,96.44500000000016,883.6099999999997,2056.0745000000006,2619.648500000003,3671.5073000000034
2021,solar,14,365,114.64030821917811,1329.824058402335,976.4128835616439,1332.9401364367766,-4163.1849999999995,6156.190000000002,48.125,777.9225000000006,1616.2699999999988,2226.2795000000015,3689.455600000009
2021,solar,15,365,91.9654999999999,1119.4699162499674,801.3075136986301,1121.7116771243277,-3875.9850000000006,4822.719999999999,98.60750000000002,587.4549999999995,1335.0884999999998,2057.9475,3190.4879000000024
2021,solar,16,365,51.98076027397263,885.5567622542313,604.0617054794521,885.8692092686078,-3613.2225,3011.2274999999972,52.36750000000001,417.895,1124.8740000000032,1597.9454999999994,2555.7351000000017
2021,solar,17,365,31.121842465753424,637.9015526258404,407.05928082191775,637.7868883996467,-2698.022499999999,2223.294999999999,-0.5524999999999993,274.615,756.7975000000004,1162.5040000000015,1808.7200000000003
2021,solar,18,365,-18.23976712328765,392.93807919270216,228.36409589041094,392.8231263182518,-1715.9049999999995,1474.1275,-0.3975,81.2450000000008,377.51449999999966,610.9810000000008,1046.5229000000004
2021,solar,19,365,-10.18244520547946,184.89188651442697,102.8983082191781,184.91899396332312,-681.4699999999993,742.4874999999997,-0.39,29.36500000000001,165.65250000000006,274.14150000000024,469.8990000000003
2021,solar,20,365,27.561232876712335,59.23383678653495,33.04231506849315,65.25838065321152,-178.60249999999974,267.4725000000001,-0.355,38.38499999999999,109.67800000000003,148.77700000000007,238.86250000000004
2021,solar,21,365,8.069890410958905,20.41953853809719,8.990027397260272,21.93030633371114,-3.1449999999999996,99.6325,-0.3725,-0.31,42.321500000000015,58.87950000000001,86.13309999999998
2021,solar,22,365,-0.48246575342465753,0.25135405735361793,0.48246575342465753,0.543855654197637,-2.6825,-0.25,-0.4075,-0.345,-0.3125,-0.29799999999999993,-0.2616
2021,solar,23,364,-0.4704464285714286,0.27340967004325245,0.4704464285714286,0.543936875806961,-3.47,-0.23,-0.38249999999999995,-0.3325,-0.29825,-0.2774999999999999,-0.246575
2021,wind_onshore,0,365,-83.76322602739732,1129.7137741641534,860.6712808219177,1131.2704828773433,-3238.7574999999997,4756.605,-38.42000000000007,587.7849999999999,1276.4115000000013,1684.2315000000017,2923.3971000000015
2021,wind_onshore,1,365,-54.94573287671236,1159.4175845408956,893.8692123287672,1159.1312671827118,-3264.7599999999984,4793.139999999999,-88.27250000000095,648.0149999999994,1360.7430000000013,1729.7740000000013,3068.346300000004
2021,wind_onshore,2,365,-14.794232876712286,1174.6225167658029,894.5769589041095,1173.105631200438,-3324.8274999999994,6146.492500000004,-74.90249999999992,665.1175000000001,1341.987,1857.0015000000003,3098.279800000002
2021,wind_onshore,3,365,31.545205479452086,1177.7885984537097,881.1024383561644,1176.5970308881433,-3597.9675000000025,6470.262500000001,-1.8774999999986903,708.045000000001,1393.7015000000001,1975.3995000000007,3547.5344999999998
2021,wind_onshore,4,365,41.940273972602654,1166.6321609452186,864.2176164383563,1165.7876026860877,-3691.6500000000015,5935.57,17.282500000000255,638.4025000000001,1308.6255000000012,1897.254,3629.3827
2021,wind_onshore,5,365,-30.623226027397223,1145.6232391417768,847.7877054794519,1144.4625933028433,-3629.9525000000017,6023.482500000002,-23.55500000000029,568.7850000000017,1174.6789999999999,1794.115,3362.7549999999997
2021,wind_onshore,6,365,-124.31010958904106,1189.444408430286,888.5913287671234,1194.3010089506245,-3875.635000000002,4797.230000000003,-47.94000000000051,465.0174999999999,1112.5420000000004,1873.9500000000012,3237.978400000001
2021,wind_onshore,7,365,-71.46962328767121,1213.2373891672494,879.2551849315071,1213.6804124651849,-3607.467499999999,5696.925000000003,-34.73999999999978,548.2749999999996,1143.8050000000012,1923.664500000002,3403.6848000000027
2021,wind_onshore,8,365,43.21921917808221,1185.0233004202116,860.7107945205478,1184.187814651766,-3732.2374999999993,4302.1624999999985,37.125000000000114,599.4449999999997,1414.2710000000002,1922.3410000000001,3688.6854999999996
2021,wind_onshore,9,365,155.6687123287671,1162.3240673718376,830.7387123287672,1171.1228045321022,-3181.220000000001,4547.762500000001,97.46749999999976,715.977499999999,1511.0890000000009,2303.0755000000045,3978.407900000003
2021,wind_onshore,10,365,193.60051369863007,1206.3659711542011,867.7214589041097,1220.1691851191226,-3085.4350000000004,4861.6224999999995,108.12250000000006,714.2324999999998,1547.5265000000004,2282.8320000000003,4046.167000000004
2021,wind_onshore,11,365,93.526506849315,1268.1509653399746,901.8515479452055,1269.861422421565,-4331.352499999999,5290.0075,46.43249999999989,687.6400000000003,1480.3920000000007,2176.2840000000015,3979.8963000000076
2021,wind_onshore,12,365,25.378047945205523,1375.4964658345204,962.9868287671233,1373.8453468818539,-5870.844999999999,5537.602500000001,-1.400000000000091,627.9549999999999,1432.2720000000002,2424.8315000000034,4162.462000000004
2021,wind_onshore,13,365,53.46406164383561,1517.8419883223394,1041.546006849315,1516.7039279984206,-7187.734999999997,7345.732499999998,-62.839999999999975,689.685,1597.5964999999994,2639.9310000000014,4789.461800000002
2021,wind_onshore,14,365,83.00741095890412,1580.9178553830898,1074.4083698630138,1580.9314011100723,-8099.672499999999,8083.485000000001,-32.02249999999913,663.7775000000001,1868.2020000000011,2740.0950000000025,5302.685800000003
2021,wind_onshore,15,365,34.99191780821918,1571.0592719357828,1078.6605616438355,1569.2958305709813,-8562.9575,7221.467499999999,-25.295000000000073,699.9300000000003,1797.5550000000023,2482.7015000000015,5217.785800000004
2021,wind_onshore,16,365,-46.20242465753417,1478.5951321864127,1059.890684931507,1477.2909397178792,-8476.042500000001,4528.835000000003,-50.86250000000018,698.5699999999997,1849.9625,2282.8034999999973,3638.663900000008
2021,wind_onshore,17,365,-118.25736301369851,1486.7324181529777,1104.5758835616439,1489.3966126857358,-8304.217500000002,4124.790000000001,-0.055000000000291,773.4025000000001,1652.6925000000006,2219.365500000001,2806.282300000003
2021,wind_onshore,18,365,-194.8755821917808,1530.428461588956,1134.5675273972602,1540.70462820798,-7937.2525,4296.715,-9.460000000000036,760.9825000000001,1513.5124999999996,2046.4455000000005,2883.426600000002
2021,wind_onshore,19,365,-140.49749999999995,1581.999014871391,1160.486130136986,1586.065465552317,-7526.57,4860.137500000001,-0.3650000000006912,757.4749999999999,1671.8460000000005,2182.7110000000002,3195.4472000000023
2021,wind_onshore,20,365,-133.60657534246567,1628.5941826729727,1196.2605068493149,1631.8404031587468,-7380.097499999998,5119.4025,-45.95000000000255,823.5625,1602.3840000000016,2309.2125000000005,3533.426600000004
2021,wind_onshore,21,365,-162.78699999999998,1646.152369607638,1217.229575342466,1651.936159014617,-6751.6625,5322.4124999999985,-59.622499999999945,872.6275,1569.4585000000002,2206.3220000000015,4006.14300000001
2021,wind_onshore,22,365,-78.1939383561644,1587.0925140293386,1173.8622945205482,1586.8446510377785,-5916.34,5761.8775000000005,2.2574999999999363,843.7075000000004,1665.269,2274.0005,3882.175200000003
2021,wind_onshore,23,364,-126.08425824175819,1580.9659243049248,1178.8792032967033,1583.8193912727334,-5808.182499999999,5710.9475,-11.24750000000006,795.8893749999999,1628.2157499999996,2226.2593749999996,3574.604825000002
2021,wind_offshore,0,365,35.57922602739724,543.2945963145737,368.21781506849317,543.7151988561426,-1482.5775,2978.9575,9.337500000000093,250.73999999999975,597.3185,832.0820000000009,1968.759700000001
2021,wind_offshore,1,365,-4.42145890410959,543.9849167134344,374.0011027397261,543.2572137660824,-1614.8099999999995,2978.7025000000003,-4.627499999999998,209.4575,573.5490000000008,835.6509999999997,1890.5775000000008
2021,wind_offshore,2,365,21.45141780821917,563.4510986242055,382.6383356164383,563.0874740941799,-1640.6700000000003,2885.0925,7.132499999999993,253.05250000000012,609.5735000000008,901.8060000000002,1968.118900000001
2021,wind_offshore,3,365,8.116643835616419,580.403478721592,396.09068493150676,579.6646888064768,-2149.4799999999996,2855.0075,3.224999999999909,255.44500000000016,568.8195000000004,980.5925000000007,2058.3846000000012
2021,wind_offshore,4,365,-1.5553904109588985,579.619776997658,397.9983904109589,578.8273225016254,-2108.6975,2829.335,4.819999999999709,225.65,564.5220000000004,1020.0595000000005,2058.2786000000015
2021,wind_offshore,5,365,-14.576068493150684,594.5832496259351,418.6383150684931,593.9470761323473,-1883.2225,2820.89,17.532500000000255,231.8725000000001,560.9485000000005,1053.6210000000005,1910.9311000000005
2021,wind_offshore,6,365,-15.403732876712331,616.3933354723697,432.28002054794524,615.741086379693,-2075.5625,2639.7025000000003,17.595000000000255,262.8600000000006,587.2910000000005,1015.4980000000004,1778.5541000000007
2021,wind_offshore,7,365,-18.07054794520549,617.6596090444638,434.74365753424655,617.0775660916787,-1987.7074999999995,3068.5224999999996,39.44750000000022,281.2750000000001,605.9400000000011,943.3360000000001,1855.4858000000008
2021,wind_offshore,8,365,-28.326794520547956,598.2464778575998,416.2270136986301,598.0975762925768,-1598.6850000000002,3038.865,23.987499999999955,244.885,549.7240000000005,901.9245000000004,1682.031800000005
2021,wind_offshore,9,365,-34.311390410958886,612.4282966633887,420.4673082191781,612.5504920882731,-1939.3950000000004,2845.5324999999993,-0.1725000000001273,209.51249999999993,596.7175000000005,890.2180000000002,1797.8982000000026
2021,wind_offshore,10,365,-45.213993150684935,610.7898733182369,422.93934931506845,611.6260954505726,-2065.2824999999993,2729.7574999999997,7.6875,224.53999999999996,565.7980000000005,857.1895000000001,1779.820500000005
2021,wind_offshore,11,365,-24.129808219178067,588.2111946960254,410.2174657534247,587.9002745369751,-1969.2974999999997,2862.0350000000003,30.909999999999854,243.1625,598.2540000000005,863.655,1722.2413000000042
2021,wind_offshore,12,365,-22.748226027397262,574.1386864657537,399.6539657534247,573.8027560593312,-2132.9349999999995,2565.0175,21.607500000000073,231.08250000000044,592.0405,907.6435000000001,1548.1556000000007
2021,wind_offshore,13,365,-19.26418493150684,587.2998418227708,419.77176027397263,586.8110630343788,-2038.2275,2291.4025,30.0925,251.09749999999983,672.5880000000001,886.8614999999999,1359.7963000000009
2021,wind_offshore,14,365,-4.210965753424649,580.8225552888377,417.55167808219176,580.0416477523048,-2321.8975,2278.39,34.40000000000009,274.52,664.0600000000004,982.0775000000007,1444.3116000000002
2021,wind_offshore,15,365,12.160171232876687,580.9238671142032,417.06622602739725,580.2549671029573,-2037.1324999999997,2268.4749999999995,33.01249999999982,267.27500000000055,690.0635000000003,1035.5145000000002,1505.4670000000024
2021,wind_offshore,16,365,-0.050479452054857314,594.790914571218,421.07145205479446,593.9755758057745,-1842.0975,3003.9249999999997,18.4375,274.88750000000005,697.2635000000002,962.4145000000001,1532.504800000005
2021,wind_offshore,17,365,-24.006705479452034,627.0495492387621,445.10955479452053,626.6500004916472,-2308.5375000000004,3243.215,14.125,289.07500000000005,656.2175000000003,915.9620000000004,1688.5642000000023
2021,wind_offshore,18,365,-20.374445205479454,647.2353552806147,452.7810205479452,646.6691693868374,-2104.7249999999995,3489.5125,26.414999999999992,285.0300000000002,664.2115000000001,930.3590000000006,1683.9804000000004
2021,wind_offshore,19,365,-7.214383561643835,691.4814527310034,469.16426027397256,690.571253468946,-2821.88,3930.86,6.007500000000164,301.39750000000004,677.5200000000004,970.7030000000001,1981.4006000000013
2021,wind_offshore,20,365,15.951116438356147,711.5664085287478,482.58011643835613,710.7700016717953,-2552.8900000000003,3806.6574999999993,13.267499999999927,330.95750000000044,728.6500000000003,1129.546,2080.6554
2021,wind_offshore,21,365,25.216027397260266,710.0041031813214,488.1416712328767,709.4790784219738,-2344.38,3560.9025,22.5474999999999,317.3025,782.4889999999999,1116.4475000000004,2077.008800000001
2021,wind_offshore,22,365,39.588363013698626,692.8711676513732,486.76981506849313,693.0529791641013,-2497.0225,3529.0949999999993,23.667500000000015,358.02,833.2615000000004,1158.7965000000006,1895.9672000000003
2021,wind_offshore,23,364,36.92385989010987,707.114351670555,498.842706043956,707.107079572118,-2798.2575,3298.7625,36.443750000000136,389.2887500000003,813.0244999999999,1071.1028749999991,1959.4343000000001
2021,load,0,365,-1513.0228424657532,2082.423208482116,1970.3338972602737,2571.739441766583,-8691.284999999996,5718.317499999997,-1351.6924999999974,-99.61250000000292,639.0740000000029,1444.4294999999956,3031.2519000000043
2021,load,1,365,-1477.769273972603,2100.4481036752336,1947.3884109589044,2565.85208356561,-9400.082500000004,5215.957499999997,-1161.6200000000026,-28.9800000000032,708.6224999999978,1284.4805000000006,3032.2178000000013
2021,load,2,365,-1416.2648013698633,2027.9775050261817,1884.7291986301368,2471.2812662851084,-8862.340000000004,5079.084999999999,-1118.6500000000017,-21.62249999999767,752.8604999999968,1358.8295,3118.5668000000032
2021,load,3,365,-1440.1786027397259,1997.8067607682922,1891.7771780821915,2460.5713522210217,-8808.839999999997,5104.5875000000015,-1216.987500000003,-101.30750000000262,819.27,1312.6719999999964,2923.826400000002
2021,load,4,365,-1445.7354520547945,2025.6380333329193,1896.764136986301,2486.3866894971497,-8924.997499999998,5165.0250000000015,-1120.1000000000058,-100.75749999999972,876.0534999999976,1390.9300000000019,2689.665099999999
