utc_timestamp,hour,horizon_hours,chosen_power_request_mw,load_forecast_mw,solar_forecast_mw,wind_onshore_forecast_mw,wind_offshore_forecast_mw,forecast_net_load_mw,corrected_net_load_mw,reserve_margin_mw,risk_adjusted_net_load_mw,battery_charge_mw,battery_discharge_mw,battery_power_mw,soc_before_mwh,soc_after_mwh,net_load_after_battery_mw
2025-06-11 20:00:00+02:00,20,24,0.0,54033.07,2145.2175,5969.9974999999995,968.175,44949.68,43627.02659781118,4509.192804166396,48136.21940197758,0.0,0.0,0.0,0.0,0.0,43627.02659781118
2025-06-11 21:00:00+02:00,21,24,0.0,51900.1725,200.7475,7189.5825,890.8425,43619.0,42423.72817830918,4411.7075818158955,46835.43576012508,0.0,0.0,0.0,0.0,0.0,42423.72817830918
2025-06-11 22:00:00+02:00,22,24,0.0,48958.535,1.2025,8456.925,810.16,39690.2475,38554.907756627086,4328.27652043986,42883.18427706695,0.0,0.0,0.0,0.0,0.0,38554.907756627086
2025-06-11 23:00:00+02:00,23,24,0.0,45734.369999999995,0.0,9035.0,732.3225,35967.04749999999,34942.815626577205,4330.554890984187,39273.370517561394,0.0,0.0,0.0,0.0,0.0,34942.815626577205
2025-06-12 00:00:00+02:00,0,24,0.0,43140.33,0.0,9565.9425,696.55,32877.8375,31848.81195765014,3617.7322642363424,35466.544221886485,0.0,0.0,0.0,0.0,0.0,31848.81195765014
2025-06-12 01:00:00+02:00,1,24,0.0,41847.3125,0.0,9479.875,689.0450000000001,31678.3925,30655.001969975056,3641.423965533303,34296.425935508356,0.0,0.0,0.0,0.0,0.0,30655.001969975056
2025-06-12 02:00:00+02:00,2,24,0.0,41204.8825,0.0,9399.0625,692.8525,31112.9675,30040.5463900904,3675.0677692184186,33715.61415930882,0.0,0.0,0.0,0.0,0.0,30040.5463900904
2025-06-12 03:00:00+02:00,3,24,0.0,41210.1225,0.0,9417.5975,716.9575,31075.567499999997,30008.58344127504,3674.7829013668843,33683.36634264192,0.0,0.0,0.0,0.0,0.0,30008.58344127504
2025-06-12 04:00:00+02:00,4,24,0.0,42050.065,14.4525,9601.9375,769.2925,31664.382500000003,30618.138651935118,3669.2102524367965,34287.34890437192,0.0,0.0,0.0,0.0,0.0,30618.138651935118
2025-06-12 05:00:00+02:00,5,24,0.0,43528.5825,766.49,9883.71,859.8575,32018.525,30913.137975452733,3724.14217415529,34637.28014960802,0.0,0.0,0.0,0.0,0.0,30913.137975452733
2025-06-12 06:00:00+02:00,6,24,0.0,48385.79,4069.1225,9760.495,1016.055,33540.1175,32323.249443818306,4092.0061232284265,36415.25556704673,0.0,0.0,0.0,0.0,0.0,32323.249443818306
2025-06-12 07:00:00+02:00,7,24,0.0,53165.7525,12322.125,8062.395,1209.65,31571.582499999997,30163.856417187755,4494.9397012721165,34658.79611845987,0.0,0.0,0.0,0.0,0.0,30163.856417187755
2025-06-12 08:00:00+02:00,8,24,0.0,56556.5275,23385.2,5929.8125,1316.285,25925.23,24220.114901875622,4851.495289905015,29071.610191780637,0.0,0.0,0.0,0.0,0.0,24220.114901875622
2025-06-12 09:00:00+02:00,9,24,0.0,58438.4775,33375.8125,5022.0975,1285.725,18754.842500000002,17104.29325220205,5181.305190616899,22285.598442818948,0.0,0.0,0.0,0.0,0.0,17104.29325220205
2025-06-12 10:00:00+02:00,10,24,0.0,58979.2025,40712.4125,5314.5725,1318.6325,11633.585000000001,10235.62770869536,5632.531886463528,15868.159595158888,0.0,0.0,0.0,0.0,0.0,10235.62770869536
2025-06-12 11:00:00+02:00,11,24,0.0,59907.6475,44950.73,5937.125,878.8100000000001,8140.9824999999955,7031.733069667101,5993.134998569112,13024.868068236214,0.0,0.0,0.0,0.0,0.0,7031.733069667101
2025-06-12 12:00:00+02:00,12,24,-2.726609503358478,59495.1675,46275.345,6475.89,1028.495,5715.437500000002,4728.607528474967,6165.829830700834,10894.437359175801,2.726609503358478,0.0,-2.726609503358478,0.0,2.5902790281905537,4731.334137978325
2025-06-12 13:00:00+02:00,13,24,-6.999264683139642,58873.8325,45959.83,7135.0650000000005,1268.2875,4510.649999999994,3481.709920900388,6229.193125923741,9710.903046824129,6.999264683139642,0.0,-6.999264683139642,2.5902790281905537,9.239580477173213,3488.709185583528
2025-06-12 14:00:00+02:00,14,24,-11.407315036860318,57350.845,44341.82,8076.5175,1544.6425,3387.8650000000016,2267.7727656966113,6142.612439171921,8410.385204868533,11.407315036860318,0.0,-11.407315036860318,9.239580477173213,20.076529762190514,2279.1800807334716
2025-06-12 15:00:00+02:00,15,24,-6.822530200653613,56265.34,41006.41,9160.8775,1780.3325,4317.719999999992,3274.156662035838,5909.257535183251,9183.414197219088,6.822530200653613,0.0,-6.822530200653613,20.076529762190514,26.557933452811447,3280.9791922364916
2025-06-12 16:00:00+02:00,16,24,4.986899016763152,55543.8025,35764.375,10593.945,1996.8575,7188.624999999998,6184.795273957469,5640.201519080216,11824.996793037684,0.0,4.986899016763152,4.986899016763152,26.557933452811447,21.308566066744973,6179.808374940706
2025-06-12 17:00:00+02:00,17,24,24.01497451699236,55405.32,27178.2425,12296.0675,3671.7275,12259.282500000001,11110.904181318918,5360.726159441189,16471.630340760108,0.0,20.243137763407724,20.243137763407724,21.308566066744973,0.0,11090.66104355551
2025-06-12 18:00:00+02:00,18,24,0.0,55636.615,16224.9475,13259.24,4148.5075,22003.92,20805.380366527654,4983.403915909441,25788.784282437096,0.0,0.0,0.0,0.0,0.0,20805.380366527654
2025-06-12 19:00:00+02:00,19,24,0.0,55353.6575,6810.7625,14010.825,4559.3325,29972.737500000007,28669.46509180295,4698.1931653906595,33367.65825719361,0.0,0.0,0.0,0.0,0.0,28669.46509180295
2025-06-12 20:00:00+02:00,20,24,0.0,53850.8675,2148.57,16387.3175,4720.045,30594.934999999998,29272.28159781118,4509.192804166396,33781.474401977575,0.0,0.0,0.0,0.0,0.0,29272.28159781118
2025-06-12 21:00:00+02:00,21,24,0.0,52107.675,207.8675,20093.865,4751.365,27054.5775,25859.305678309178,4411.7075818158955,30271.013260125073,0.0,0.0,0.0,0.0,0.0,25859.305678309178
2025-06-12 22:00:00+02:00,22,24,0.0,49398.47,2.2175,22273.9625,4607.635,22514.655,21379.315256627087,4328.27652043986,25707.591777066948,0.0,0.0,0.0,0.0,0.0,21379.315256627087
2025-06-12 23:00:00+02:00,23,24,0.0,46384.7625,0.0,23164.575,4564.0825,18656.104999999996,17631.873126577208,4330.554890984187,21962.428017561397,0.0,0.0,0.0,0.0,0.0,17631.873126577208
2025-06-13 00:00:00+02:00,0,24,0.0,44016.1225,0.0,24926.375,3834.5725,15255.174999999997,14226.149457650139,3617.7322642363424,17843.881721886482,0.0,0.0,0.0,0.0,0.0,14226.149457650139
2025-06-13 01:00:00+02:00,1,24,0.0,42737.295,0.0,24395.1575,3887.4225,14454.714999999997,13431.324469975048,3641.423965533303,17072.74843550835,0.0,0.0,0.0,0.0,0.0,13431.324469975048
2025-06-13 02:00:00+02:00,2,24,0.0,41844.630000000005,0.0,23599.5,3913.1,14332.030000000004,13259.608890090403,3675.0677692184186,16934.67665930882,0.0,0.0,0.0,0.0,0.0,13259.608890090403
2025-06-13 03:00:00+02:00,3,24,0.0,41728.2,0.0,22864.49,3942.5925,14921.117499999995,13854.13344127504,3674.7829013668843,17528.916342641925,0.0,0.0,0.0,0.0,0.0,13854.13344127504
2025-06-13 04:00:00+02:00,4,24,0.0,42463.84,14.8775,22107.1775,3978.135,16363.649999999992,15317.406151935114,3669.2102524367965,18986.61640437191,0.0,0.0,0.0,0.0,0.0,15317.406151935114
2025-06-13 05:00:00+02:00,5,24,0.0,43944.447499999995,734.5825,21212.475,4056.0575,17941.3325,16835.94547545273,3724.14217415529,20560.08764960802,0.0,0.0,0.0,0.0,0.0,16835.94547545273
2025-06-13 06:00:00+02:00,6,24,0.0,48935.4125,4156.345,20139.43,4102.6275,20537.01,19320.141943818304,4092.0061232284265,23412.14806704673,0.0,0.0,0.0,0.0,0.0,19320.141943818304
2025-06-13 07:00:00+02:00,7,24,0.0,53771.3275,12215.45,17289.47,4086.885,20179.5225,18771.796417187747,4494.9397012721165,23266.736118459863,0.0,0.0,0.0,0.0,0.0,18771.796417187747
2025-06-13 08:00:00+02:00,8,24,0.0,56395.3575,22648.1425,13900.2725,4570.4425,15276.499999999996,13571.384901875623,4851.495289905015,18422.880191780638,0.0,0.0,0.0,0.0,0.0,13571.384901875623
2025-06-13 09:00:00+02:00,9,24,0.0,58149.3275,32352.409999999996,11788.8525,4256.575,9751.490000000002,8100.940752202051,5181.305190616899,13282.24594281895,0.0,0.0,0.0,0.0,0.0,8100.940752202051
2025-06-13 10:00:00+02:00,10,24,-1.1252947342179422,59340.9825,39588.58,11085.4875,3858.5325,4808.382499999998,3410.4252086953566,5632.531886463528,9042.957095158885,1.1252947342179422,0.0,-1.1252947342179422,0.0,1.069029997507045,3411.5505034295743
2025-06-13 11:00:00+02:00,11,24,-5.206712559559089,59874.1975,43879.3525,10720.0925,2288.3199999999997,2986.432500000001,1877.1830696671063,5993.134998569112,7870.318068236218,5.206712559559089,0.0,-5.206712559559089,1.069029997507045,6.015406929088179,1882.3897822266654
2025-06-13 12:00:00+02:00,12,24,-8.821263885724193,59305.13,45310.3775,10300.7375,2169.5225,1524.4924999999957,537.6625284749616,6165.829830700834,6703.492359175795,8.821263885724193,0.0,-8.821263885724193,6.015406929088179,14.395607620526162,546.4837923606858
2025-06-13 13:00:00+02:00,13,24,-10.013647767968527,57890.9,44954.21,9951.71,2125.3824999999997,859.5975000000035,-169.34257909960206,6229.193125923741,6059.850546824138,10.013647767968527,0.0,-10.013647767968527,14.395607620526162,23.90857300009626,-159.32893133163353
2025-06-13 14:00:00+02:00,14,24,-10.369731493784439,55992.1625,43290.0725,9952.8,2154.3675000000003,594.922499999997,-525.1697343033943,6142.612439171921,5617.442704868527,10.369731493784439,0.0,-10.369731493784439,23.90857300009626,33.75981791919148,-514.8000028096099
2025-06-13 15:00:00+02:00,15,24,0.2227203305168103,55599.555,39947.85,10401.13,2275.7675,2974.8075000000026,1931.2441620358481,5909.257535183251,7840.501697219099,0.0,0.2227203305168103,0.2227203305168103,33.75981791919148,33.52537546601589,1931.0214417053314
2025-06-13 16:00:00+02:00,16,24,10.60208111105691,54480.19,34821.97,11542.67,2470.925,5644.625000000001,4640.795273957472,5640.201519080216,10280.996793037688,0.0,10.60208111105691,10.60208111105691,33.52537546601589,22.365290085955984,4630.1931928464155
2025-06-13 17:00:00+02:00,17,24,25.0,54594.86,26753.8725,12378.89,3841.7275,11620.369999999999,10471.991681318917,5360.726159441189,15832.717840760106,0.0,21.247025581658182,21.247025581658182,22.365290085955984,0.0,10450.744655737259
