utc_timestamp,hour,horizon_hours,objective_value,load_forecast_mw,solar_forecast_mw,wind_onshore_forecast_mw,wind_offshore_forecast_mw,forecast_net_load_mw,reserve_margin_mw,risk_adjusted_net_load_mw,battery_charge_mw,battery_discharge_mw,battery_power_mw,soc_before_mwh,soc_after_mwh,net_load_after_battery_mw
2025-09-20 03:00:00+02:00,3,24,3.3792922212825025,39296.85,0.0,18342.035,3926.0375,17028.7775,3674.7829013668843,20703.560401366885,0.8290160198878977,1.0268363600053895e-07,-0.8290159172042617,47.790989444792686,48.57855455906189,20704.38941728409
2025-09-20 04:00:00+02:00,4,24,3.323201919742013,39261.795,0.0,17748.1725,4008.125,17505.497499999998,3669.2102524367965,21174.707752436792,0.3771454674871599,3.3237584575822856e-07,-0.37714513511131414,48.57855455906189,48.936842423922286,21175.084897571905
2025-09-20 05:00:00+02:00,5,24,3.2577473700976984,39914.6625,0.0,17225.025,4106.7,18582.937499999996,3724.1421741552895,22307.079674155284,2.5890263414888564e-06,0.0,-2.5890263414888564e-06,48.936842423922286,48.936847758043506,22307.07967674431
2025-09-20 06:00:00+02:00,6,24,3.1796362532438867,41696.5175,12.7725,17096.7025,4203.505,20383.537500000002,4092.0061232284265,24475.54362322843,0.0,0.41317635781821477,0.41317635781821477,48.936847758043506,48.50192443443471,24475.13044687061
2025-09-20 07:00:00+02:00,7,24,3.087346457001351,44308.525,2297.9825,16563.5975,4201.2474999999995,21245.697500000002,4494.9397012721165,25740.63720127212,0.0,1.1751469164917225,1.1751469164917225,48.50192443443471,47.26492371465587,25739.462054355627
2025-09-20 08:00:00+02:00,8,24,2.9887772334167764,47730.2525,10876.2,15185.9425,4209.05,17459.06000000001,4851.495289905015,22310.555289905024,0.0,0.6671215157440425,0.6671215157440425,47.26492371465587,46.562690339495916,22309.88816838928
2025-09-20 09:00:00+02:00,9,24,2.919291576937784,50770.5525,22327.1225,11910.8625,4166.885,12365.682499999997,5181.305190616899,17546.987690616897,2.6406281825400798e-06,0.0,-2.6406281825400798e-06,46.562690339495916,46.562695765337885,17546.987693257524
2025-09-20 10:00:00+02:00,10,24,2.8768641301227427,52606.322499999995,32404.61,8560.5225,4084.1025,7557.087499999995,5632.531886463528,13189.619386463524,0.28903851154809196,0.0,-0.28903851154809196,46.562695765337885,46.83728257315388,13189.908424975072
2025-09-20 11:00:00+02:00,11,24,2.8539811020566246,53177.01,39374.815,6861.495,3917.515,3023.185,5993.134998569112,9016.319998569112,1.0007644311594048,0.0,-1.0007644311594048,46.83728257315388,47.7881703887916,9017.32076300027
2025-09-20 12:00:00+02:00,12,24,2.846555984412034,52600.695,43140.5625,6358.0125,3704.24,-602.1199999999999,6165.829830700834,5563.709830700834,1.6769700125323173,0.0,-1.6769700125323173,47.7881703887916,49.38129247120934,5565.386800713366
2025-09-20 13:00:00+02:00,13,24,2.846988235883711,51077.5225,43434.78,6825.395,3496.9575,-2679.61,6229.193125923741,3549.5831259237407,2.2197764202298185,1.2226128747927725e-06,-2.2197751976169435,49.38129247120934,51.490078796937134,3551.8029011213575
2025-09-20 14:00:00+02:00,14,24,2.851187006235638,49378.7525,40310.525,8120.0625,3501.0775,-2552.912499999999,6142.612439171921,3589.6999391719223,2.531020305047583,0.0,-2.531020305047583,51.490078796937134,53.89454809253588,3592.23095947697
2025-09-20 15:00:00+02:00,15,24,2.8594259499360115,48675.4775,33852.7575,9213.4525,3600.6675,2008.6000000000017,5909.257535183252,7917.857535183253,1.9377418907586597,1.6153590743824908e-07,-1.9377417292227521,53.89454809253588,55.73540272329763,7919.795276912476
2025-09-20 16:00:00+02:00,16,24,2.8718542900378337,48254.085,24530.16,9908.7375,3542.1875,10273.0,5640.201519080216,15913.201519080216,0.5186251503379524,4.8867171549867844e-08,-0.5186251014707809,55.73540272329763,56.22809656661312,15913.720144181687
2025-09-20 17:00:00+02:00,17,24,2.879555769329289,48772.1775,13160.5825,10249.1975,3584.055,21778.3425,5360.72615944119,27139.06865944119,0.0,1.0888325629509688,1.0888325629509688,56.22809656661312,55.0819557778762,27137.97982687824
2025-09-20 18:00:00+02:00,18,24,2.8469045176217134,49571.1725,3554.9025,11326.1225,3823.9425,30866.205000000005,4983.403915909441,35849.60891590945,0.0,2.7564177429692935,2.7564177429692935,55.0819557778762,52.18046288750521,35846.85249816648
2025-09-20 19:00:00+02:00,19,24,2.779013733210032,49557.21,140.625,13282.1,4219.9075,31914.5775,4698.1931653906595,36612.77066539066,0.0,2.4771048611925317,2.4771048611925317,52.18046288750521,49.572983426327966,36610.29356052946
2025-09-20 20:00:00+02:00,20,24,2.7639721767809293,48391.2425,0.0,15091.9325,4751.4175,28547.892499999998,4509.192804166396,33057.085304166394,0.0,1.3795657861920272,1.3795657861920272,49.572983426327966,48.120808214839144,33055.7057383802
2025-09-20 21:00:00+02:00,21,24,2.822899415273435,46439.9175,0.0,16362.13,5241.6975,24836.090000000004,4411.7075818158955,29247.7975818159,0.0,0.5479959073645698,0.5479959073645698,48.120808214839144,47.54396977449349,29247.249585908536
2025-09-20 22:00:00+02:00,22,24,2.9248398330417946,44207.5625,0.0,17006.3375,5534.16,21667.065,4328.27652043986,25995.34152043986,0.0,0.033943519346917535,0.033943519346917535,47.54396977449349,47.508239670388114,25995.307576920513
2025-09-20 23:00:00+02:00,23,24,3.046250075316592,41751.0725,0.0,17677.87,5578.755,18494.447500000002,4330.554890984188,22825.00239098419,5.40120766741447e-07,0.0,-5.40120766741447e-07,47.508239670388114,47.508240783198474,22825.00239152431
2025-09-21 00:00:00+02:00,0,24,3.1684209030079833,40094.07,0.0,18369.6575,5507.785,16216.627499999999,3617.7322642363424,19834.359764236342,0.14424174242112153,2.1013487437588097e-08,-0.14424172140763408,47.508240783198474,47.645270420191906,19834.50400595775
2025-09-21 01:00:00+02:00,1,24,3.247362224803359,38468.4975,0.0,19054.475,5665.6725,13748.349999999999,3641.423965533303,17389.773965533303,0.45832797746808235,1.960997410361956e-07,-0.4583277813683413,47.645270420191906,48.08068179948103,17390.23229331467
2025-09-21 02:00:00+02:00,2,24,3.3395318779865573,37714.8875,0.0,19464.7775,5753.985000000001,12496.124999999996,3675.0677692184186,16171.192769218414,0.4584885911770923,2.9488683033281767e-07,-0.45848829629026194,48.08068179948103,48.5162456552423,16171.651257514704
2025-09-21 03:00:00+02:00,3,24,3.43721954157881,37312.2525,0.0,19893.875,5691.51,11726.867500000002,3674.7829013668843,15401.650401366885,0.405790738038807,3.5919555498205625e-07,-0.40579037884325203,48.5162456552423,48.90174648186751,15402.056191745729
2025-09-21 04:00:00+02:00,4,24,3.54314812993891,37403.6575,0.0,20505.53,5568.38,11329.747500000001,3669.2102524367965,14998.957752436798,0.31107373621164813,3.1478480938541115e-07,-0.31107342142683875,48.90174648186751,49.19726620403241,14999.268825858224
2025-09-21 05:00:00+02:00,5,24,3.671659840378483,38134.715,0.0,21200.2575,5459.887500000001,11474.569999999996,3724.1421741552895,15198.712174155286,0.07205588531402972,0.0,-0.07205588531402972,49.19726620403241,49.26571980960256,15198.7842300406
2025-09-21 06:00:00+02:00,6,24,3.8737752487205745,40044.2125,6.675,21954.4025,5321.3675,12761.767499999998,4092.0061232284265,16853.773623228426,0.0,0.1067864378754204,0.1067864378754204,49.26571980960256,49.153312181970904,16853.66683679055
2025-09-21 07:00:00+02:00,7,24,4.232602622333305,42601.3775,1541.17,22020.385,5475.9974999999995,13563.825000000006,4494.9397012721165,18058.76470127212,0.0,0.6845154264231443,0.6845154264231443,49.153312181970904,48.432769192438656,18058.080185845698
2025-09-21 08:00:00+02:00,8,24,4.737754904407437,45579.675,7370.98,21401.13,5516.7025,11290.862500000007,4851.495289905015,16142.357789905021,7.623584496085491,15.109478911652422,7.485894415566931,48.432769192438656,39.77045981239914,16134.871895489454
2025-09-21 09:00:00+02:00,9,24,5.281411320595134,48401.22,14980.0025,20446.245,5386.205,7588.7675,5181.305190616899,12770.0726906169,3.069598991176516,0.0,-3.069598991176516,39.77045981239914,42.68658094461491,12773.142289608077
2025-09-21 10:00:00+02:00,10,24,5.8184344018637795,50450.45,21320.515,19727.9875,5243.9575,4157.989999999998,5632.531886463528,9790.521886463526,2.4879027772700844,0.0,-2.4879027772700844,42.68658094461491,45.05008868190592,9793.009789240796
2025-09-21 11:00:00+02:00,11,24,6.290658227624964,51395.0975,25272.32,19528.8125,5106.8025,1487.162500000004,5993.134998569112,7480.297498569116,2.2102974605291137,8.807535240713007e-08,-2.2102973724537613,45.05008868190592,47.149871180595355,7482.50779594157
2025-09-21 12:00:00+02:00,12,24,6.669957743901617,50880.9,26883.9125,19254.125,5212.8975,-470.0349999999971,6165.829830700834,5695.794830700836,2.2039585557715107,8.178108633727395e-07,-2.203957737960647,47.149871180595355,49.24363095096465,5697.998788438797
2025-09-21 13:00:00+02:00,13,24,6.98645707762577,49450.4725,26255.23,18938.465,5294.3825,-1037.604999999996,6229.193125923741,5191.588125923745,2.2288661113927413,1.828611784006691e-07,-2.228865928531563,49.24363095096465,51.36105356656045,5193.816991852276
2025-09-21 14:00:00+02:00,14,24,7.282234042868727,47961.375,23647.77,18721.0875,5328.0875,264.4299999999985,6142.612439171921,6407.04243917192,2.13222551967825,1.3701878928175542e-07,-2.1322253826594606,51.36105356656045,53.386667668599394,6409.174664554579
2025-09-21 15:00:00+02:00,15,24,7.5642264765488685,47060.5175,19167.675,18161.595,5384.4675,4346.780000000002,5909.257535183252,10256.037535183254,1.5923118548073794,1.3966115907226155e-06,-1.5923104581957885,53.386667668599394,54.89936246730782,10257.62984564145
2025-09-21 16:00:00+02:00,16,24,7.846693382196182,47122.3,13248.1875,17354.4075,5438.4775,11081.2275,5640.201519080216,16721.429019080217,0.5090777066300413,0.0,-0.5090777066300413,54.89936246730782,55.382986687508314,16721.938096786846
2025-09-21 17:00:00+02:00,17,24,8.139160010345101,47974.7975,6834.005,15917.0225,5581.2425,19642.527500000004,5360.72615944119,25003.253659441194,0.0,0.2894496111246462,0.2894496111246462,55.382986687508314,55.078297022365994,25002.96420983007
